current_time, target_id, lon, lat, x, y, sog, cur_node_id, birth_time, initial_next_node_id, next_way_point_node, status 
1418742000.000000,51,-79.527030,43.593265,618901.780893,4827751.738388,0.140750,859637464,1418741991.369453,859637269,1
1418742000.000000,52,-79.531118,43.592784,618572.694112,4827692.470065,1.715064,859637488,1418741991.158692,859637263,1
1418742000.000000,53,-79.523906,43.592776,619154.910156,4827701.907619,1.415398,859637522,1418741994.700833,859637172,1
1418742000.000000,54,-79.528400,43.594718,618788.342681,4827911.161132,1.527219,859638044,1418741992.483957,859638395,1
1418742000.000000,55,-79.522719,43.594958,619246.385986,4827945.943667,1.079391,859638080,1418741999.811483,859639185,1
1418742000.000000,56,-79.525618,43.594276,619013.745664,4827866.091515,0.534289,859638130,1418741990.602046,859638718,1
1418742000.000000,57,-79.530565,43.597621,618607.821464,4828230.456181,0.234739,859638240,1418741994.239619,859638695,1
1418742000.000000,58,-79.526460,43.597202,618940.050628,4828189.836966,3.277766,859638285,1418741996.668297,859638619,1
1418742000.000000,59,-79.527487,43.594759,618861.900679,4827917.021789,1.647073,859638304,1418741993.883555,859638504,1
1418742000.000000,60,-79.529470,43.594307,618702.786382,4827863.984777,1.953052,859639167,1418741991.885869,859638491,1
1418742000.000000,61,-79.530649,43.594932,618606.386568,4827931.697707,1.141616,859638357,1418741996.584546,859638967,1
1418742000.000000,62,-79.522332,43.595277,619277.010760,4827981.993515,0.509578,859638363,1418741992.707146,859639208,1
1418742000.000000,63,-79.522284,43.596857,619277.778320,4828157.451560,1.839540,859638458,1418741995.826846,859638555,1
1418742000.000000,64,-79.524839,43.595526,619074.129462,4828006.000759,0.854833,859638466,1418741993.837667,859639235,1
1418742000.000000,65,-79.526242,43.593754,618964.404451,4827807.254218,2.744943,859638552,1418741997.121700,859638272,1
1418742000.000000,66,-79.522372,43.596100,619272.205741,4828073.271293,1.157795,859638445,1418741990.552439,859638556,1
1418742000.000000,67,-79.530044,43.594919,618655.181664,4827931.102536,2.256019,859638601,1418741992.967414,859638254,1
1418742000.000000,68,-79.528172,43.595553,618805.077933,4828004.217192,0.253368,859638688,1418741996.736041,859638443,1
1418742000.000000,69,-79.526626,43.593837,618933.245113,4827815.901841,1.284531,859638776,1418741996.136311,859638799,1
1418742000.000000,70,-79.522892,43.597645,619227.147647,4828244.163233,1.285247,859638808,1418741998.208257,859638730,1
1418742000.000000,71,-79.525043,43.597390,619054.061708,4828212.758203,1.569829,859638873,1418741995.824499,859638811,1
1418742000.000000,72,-79.529441,43.595252,618703.246245,4827969.035709,1.968438,859638923,1418741991.114105,859638741,1
1418742000.000000,73,-79.527366,43.595535,618870.204184,4828003.353221,1.776716,859638987,1418741991.317631,859638464,1
1418742000.000000,74,-79.529581,43.597502,618687.523753,4828218.668119,1.425205,859639020,1418741998.990953,859638040,1
1418742000.000000,75,-79.522321,43.595222,619278.045013,4827975.917904,1.716560,859639208,1418741993.648107,859638363,1
1418742000.000000,76,-79.525085,43.595500,619054.371756,4828002.807334,1.264427,859639233,1418741994.880442,859639235,1
1418742000.000000,77,-79.531292,43.594633,618555.008348,4827897.617344,2.000018,1350011447,1418741995.750294,1350011444,1
1418742000.000000,78,-79.530692,43.593280,618606.104453,4827748.242647,1.650106,1350646905,1418741994.048894,1350646904,1
1418742000.000000,79,-79.531481,43.594268,618540.479118,4827856.762721,2.158473,1350646908,1418741996.783747,1350646906,1
1418742000.000000,80,-79.530274,43.594731,618637.010386,4827909.893878,1.363581,1350646909,1418741993.779993,1885335886,1
1418742000.000000,81,-79.530685,43.594619,618604.036288,4827896.923906,1.660873,1350646913,1418741999.163550,1350646919,1
1418742000.000000,82,-79.531553,43.593998,618535.189367,4827826.693085,1.916114,1350646915,1418741996.161964,1350646912,1
1418742000.000000,83,-79.530657,43.594561,618606.398550,4827890.565094,1.958974,1350646919,1418741995.188770,1350646913,1
1418742000.000000,85,-79.530868,43.595274,618588.009926,4827969.356534,1.229293,1525694580,1418741999.895544,1525694587,1
1418742000.000000,86,-79.531007,43.595517,618576.271290,4827996.183738,0.889200,1525694608,1418741999.419563,1525694581,1
1418742000.000000,87,-79.530821,43.595530,618591.308356,4827997.893820,1.875331,1525694620,1418741992.479396,1525694607,1
1418742000.000000,88,-79.522386,43.593402,619276.350851,4827773.651630,0.757492,1547319552,1418741990.920058,1547319784,1
1418742000.000000,89,-79.527991,43.593468,618823.764857,4827772.918142,1.620087,1547319766,1418741996.723659,1547319768,1
1418742000.000000,90,-79.527963,43.593671,618825.667145,4827795.566493,0.711880,1547319781,1418741993.595023,1547319787,1
1418742000.000000,91,-79.520843,43.593730,619400.239301,4827812.299110,1.063850,1547319782,1418741996.258128,859638311,1
1418742000.000000,92,-79.528026,43.593716,618820.486353,4827800.390330,0.939902,1547319787,1418741999.326119,1547319781,1
1418742000.000000,93,-79.528272,43.593663,618800.761339,4827794.163687,0.901897,1547319788,1418741992.015137,1547319779,1
1418742000.000000,94,-79.528215,43.593604,618805.418485,4827787.707349,1.400451,1547319779,1418741993.438634,1547319768,1
1418742000.000000,95,-79.521656,43.597129,619327.953144,4828188.608675,1.225314,1852079052,1418741992.622912,266717599,1
1418742000.000000,98,-79.531872,43.594714,618508.020221,4827905.751339,1.097462,1885335866,1418741993.827040,1885335889,1
1418742000.000000,99,-79.531884,43.594711,618507.102916,4827905.445089,1.319619,1885335866,1418741995.599098,1885335889,1
1418742000.000000,100,-79.524940,43.596819,619063.491943,4828149.445288,1.523054,1885535512,1418741996.116512,1885535514,1
1418742000.000000,101,-79.525024,43.596733,619056.891404,4828139.783307,1.437775,1885535518,1418741995.985095,1885535514,1
1418742000.000000,102,-79.527531,43.596040,618855.884087,4828059.258146,1.929697,1885550866,1418741995.002139,1885550861,1
1418742000.000000,103,-79.527685,43.596090,618843.296614,4828064.629329,1.201784,1885550871,1418741995.565149,1885550887,1
1418742000.000000,104,-79.527731,43.596080,618839.670017,4828063.386400,1.298857,1885550871,1418741998.848175,1885550887,1
1418742000.000000,105,-79.526682,43.596377,618923.757586,4828097.936668,2.802659,1905870561,1418741993.317848,1905870646,1
1418742000.000000,106,-79.523789,43.600310,619149.493043,4828538.837467,1.410369,298555726,1418741999.323781,3908623891,1
1418742000.000000,107,-79.523463,43.593256,619189.704582,4827755.861502,1.641876,859637427,1418741994.473759,859637144,1
1418742000.000000,108,-79.523855,43.594172,619156.291071,4827857.001668,1.085510,859638182,1418741994.630998,859638003,1
1418742000.000000,109,-79.523842,43.594596,619156.459189,4827904.122778,1.707187,859638248,1418741994.204742,859638307,1
1418742000.000000,110,-79.529695,43.592783,618687.551201,4827694.431895,0.565609,1547319748,1418741995.071413,1547319746,1
1418742010.000000,11,-79.535131,43.593000,618248.317262,4827710.779960,1.820092,247132139,1418742010.000000,247132234,1
1418742010.000000,12,-79.535131,43.593000,618248.317262,4827710.779960,2.124270,247132139,1418742010.000000,247132234,1
1418742010.000000,13,-79.535131,43.593000,618248.317262,4827710.779960,0.820986,247132139,1418742010.000000,247132234,1
1418742010.000000,14,-79.528065,43.593645,618817.441737,4827792.497670,1.755217,254794906,1418742010.000000,254794904,1
1418742010.000000,15,-79.528065,43.593645,618817.441737,4827792.497670,0.778683,254794906,1418742010.000000,254794904,1
1418742010.000000,19,-79.536345,43.592713,618150.909644,4827677.132398,1.077420,254794448,1418741997.590656,247132139,1
1418742010.000000,20,-79.529619,43.592305,618694.628518,4827641.410094,1.200081,254794729,1418741994.002337,254794785,1
1418742010.000000,21,-79.529594,43.593093,618695.107956,4827729.025420,2.119940,254794734,1418741997.431666,254794735,1
1418742010.000000,22,-79.528713,43.592647,618767.160231,4827680.740272,1.534526,254794784,1418741991.263109,2472519550,1
1418742010.000000,23,-79.525694,43.594955,619006.257073,4827941.373988,2.251149,266717410,1418741996.803942,266717409,1
1418742010.000000,24,-79.525658,43.595272,619008.556711,4827976.681860,1.254597,266717410,1418741999.594138,266717422,1
1418742010.000000,25,-79.524925,43.592449,619073.255666,4827664.129421,1.376518,266717438,1418741991.507836,266717439,1
1418742010.000000,26,-79.523587,43.592724,619180.778297,4827696.609521,1.849035,266717439,1418741990.154792,266717500,1
1418742010.000000,27,-79.523982,43.594226,619145.949933,4827862.873169,0.782195,266717491,1418741993.302929,266717492,1
1418742010.000000,28,-79.523529,43.593252,619184.404009,4827755.358373,1.433822,266717498,1418741997.756743,266717497,1
1418742010.000000,29,-79.523609,43.592744,619178.936538,4827698.810493,1.530503,266717439,1418741999.640336,266717438,1
1418742010.000000,30,-79.522777,43.594702,619242.229030,4827917.430556,1.260298,266717550,1418741997.342223,266717569,1
1418742010.000000,32,-79.526400,43.601145,618937.128697,4828627.828703,0.234602,298555729,1418741995.814277,4748923410,1
1418742010.000000,33,-79.530416,43.594019,618626.927681,4827830.609235,0.317202,373218239,1418741995.727266,373218246,1
1418742010.000000,34,-79.527071,43.592643,618899.666274,4827682.579124,2.490309,373218278,1418741993.869377,254794901,1
1418742010.000000,35,-79.530485,43.597020,618615.503207,4828163.828173,2.326404,662088897,1418741990.110426,298554873,1
1418742010.000000,36,-79.528543,43.596263,618773.701965,4828082.532384,1.816836,662088908,1418741998.023408,2247275602,1
1418742010.000000,37,-79.530099,43.599057,618642.662425,4828390.690725,0.872528,1169414857,1418741993.253668,298555728,1
1418742010.000000,38,-79.526106,43.596341,618970.269215,4828094.753972,0.824941,734819047,1418741994.465344,734819445,1
1418742010.000000,39,-79.526157,43.596514,618965.818998,4828113.809290,1.027880,734819166,1418741999.587270,734819078,1
1418742010.000000,40,-79.524014,43.596825,619138.230280,4828151.416852,2.882554,734819495,1418741994.278101,734819375,1
1418742010.000000,41,-79.523867,43.596973,619149.798068,4828168.154189,0.632369,734819402,1418741995.080555,1551477987,1
1418742010.000000,42,-79.523443,43.593129,619191.609931,4827741.789991,0.432110,859637144,1418741990.004581,859637427,1
1418742010.000000,44,-79.522724,43.591033,619253.770210,4827510.017236,0.879404,859636872,1418741993.706277,859637642,1
1418742010.000000,45,-79.523543,43.592551,619184.644389,4827677.435188,0.927894,859637101,1418741991.800580,859637213,1
1418742010.000000,46,-79.523480,43.593344,619188.153268,4827765.628201,1.148560,859637208,1418741996.939162,859637427,1
1418742010.000000,47,-79.520451,43.592718,619433.893391,4827700.460617,1.681350,859637268,1418741993.468892,859637278,1
1418742010.000000,48,-79.520184,43.592776,619455.397674,4827707.252350,0.441989,859637268,1418741998.137132,859637278,1
1418742010.000000,49,-79.523704,43.593263,619170.232449,4827756.266435,0.959406,859637315,1418741992.380064,859637216,1
1418742008.787441,50,-79.526858,43.593656,618914.869293,4827795.413374,0.000000,859636899,1418741999.254876,-1,-1
1418742010.000000,51,-79.527019,43.593275,618902.652077,4827752.843875,0.140750,859637464,1418741991.369453,859637269,1
1418742010.000000,52,-79.530915,43.592829,618589.003101,4827697.776795,1.715064,859637488,1418741991.158692,859637263,1
1418742010.000000,53,-79.524072,43.592735,619141.590104,4827697.121046,1.415398,859637522,1418741994.700833,859637172,1
1418742010.000000,54,-79.528229,43.594778,618801.968011,4827918.059685,1.527219,859638044,1418741992.483957,859638395,1
1418742010.000000,55,-79.522638,43.594976,619252.893665,4827948.076775,-0.139558,859639185,1418741999.811483,859638128,1
1418742010.000000,56,-79.525618,43.594276,619013.745848,4827866.090499,1.733834,859638718,1418741990.602046,859638130,1
1418742010.000000,57,-79.530557,43.597600,618608.570483,4828228.231496,0.234739,859638240,1418741994.239619,859638695,1
1418742010.000000,58,-79.526587,43.597482,618929.176591,4828220.758328,3.277766,859638285,1418741996.668297,859638619,1
1418742010.000000,59,-79.527685,43.594723,618845.977985,4827912.808376,1.647073,859638304,1418741993.883555,859638504,1
1418742010.000000,60,-79.529253,43.594385,618720.141357,4827872.942787,1.953052,859639167,1418741991.885869,859638491,1
1418742010.000000,61,-79.530513,43.594961,618617.282704,4827935.104000,1.141616,859638357,1418741996.584546,859638967,1
1418742010.000000,62,-79.522323,43.595232,619277.865915,4827976.970000,0.509578,859638363,1418741992.707146,859639208,1
1418742010.000000,63,-79.522066,43.596905,619295.280101,4828163.115353,1.839540,859638458,1418741995.826846,859638555,1
1418742010.000000,64,-79.524848,43.595524,619073.436326,4828005.755373,1.126016,859639235,1418741993.837667,859638466,1
1418742008.420543,65,-79.526528,43.593758,618941.290559,4827807.225062,0.000000,859638272,1418741997.121700,-1,-1
1418742010.000000,66,-79.522244,43.596152,619282.430649,4828079.306264,1.399601,859638556,1418741990.552439,859638609,1
1418742010.000000,67,-79.529957,43.594726,618662.575766,4827909.788473,2.256019,859638601,1418741992.967414,859638254,1
1418742010.000000,68,-79.528142,43.595559,618807.498621,4828004.965384,0.253368,859638688,1418741996.736041,859638443,1
1418742010.000000,69,-79.526675,43.593947,618929.052529,4827828.043675,1.284531,859638776,1418741996.136311,859638799,1
1418742010.000000,70,-79.522847,43.597534,619230.980461,4828231.895574,1.285247,859638808,1418741998.208257,859638730,1
1418742010.000000,71,-79.525227,43.597346,619039.234365,4828207.602007,1.569829,859638873,1418741995.824499,859638811,1
1418742010.000000,72,-79.529209,43.595308,618721.840510,4827975.495455,1.968438,859638923,1418741991.114105,859638741,1
1418742010.000000,73,-79.527302,43.595381,618875.619997,4827986.431611,1.776716,859638987,1418741991.317631,859638464,1
1418742010.000000,74,-79.529566,43.597478,618688.745677,4828216.071277,1.941480,859638040,1418741998.990953,859639020,1
1418742010.000000,75,-79.522363,43.595365,619274.333522,4827991.734567,1.511304,859638363,1418741993.648107,859638481,1
1418742010.000000,76,-79.524929,43.595509,619066.955098,4828004.047117,1.264427,859639233,1418741994.880442,859639235,1
1418742010.000000,77,-79.531171,43.594566,618564.918618,4827890.367250,1.505968,1350011444,1418741995.750294,1350011440,1
1418742010.000000,78,-79.530495,43.593320,618621.919000,4827752.952749,1.650106,1350646905,1418741994.048894,1350646904,1
1418742010.000000,79,-79.531341,43.594399,618551.525530,4827871.519336,2.984401,1350646906,1418741996.783747,1350646902,1
1418742010.000000,80,-79.530434,43.594691,618624.178497,4827905.281068,1.363581,1350646909,1418741993.779993,1885335886,1
1418742010.000000,81,-79.530622,43.594481,618609.376852,4827881.635783,1.660873,1350646919,1418741999.163550,1350646916,1
1418742010.000000,82,-79.531551,43.594125,618535.133785,4827840.817659,1.163278,1350646912,1418741996.161964,1350646908,1
1418742010.000000,83,-79.530613,43.594647,618609.787902,4827900.107935,0.417554,1885335886,1418741995.188770,1350646909,1
1418742010.000000,85,-79.530723,43.595308,618599.614961,4827973.411085,1.229293,1525694580,1418741999.895544,1525694587,1
1418742010.000000,86,-79.530975,43.595440,618579.036885,4827987.732749,0.889200,1525694608,1418741999.419563,1525694581,1
1418742010.000000,87,-79.530990,43.595526,618577.695705,4827997.249640,1.447263,1525694609,1418741992.479396,1525694608,1
1418742010.000000,88,-79.522414,43.593467,619273.977406,4827780.845112,0.757492,1547319552,1418741990.920058,1547319784,1
1418742010.000000,89,-79.528158,43.593564,618810.143939,4827783.372109,1.827523,1547319768,1418741996.723659,1547319779,1
1418742010.000000,90,-79.528026,43.593716,618820.442598,4827800.401933,0.711880,1547319781,1418741993.595023,1547319787,1
1418742010.000000,91,-79.520718,43.593758,619410.348102,4827815.614211,1.063850,1547319782,1418741996.258128,859638311,1
1418742010.000000,92,-79.527942,43.593657,618827.372725,4827793.993498,0.939902,1547319787,1418741999.326119,1547319781,1
1418742010.000000,93,-79.528246,43.593630,618802.850939,4827790.508634,0.261170,1547319779,1418741992.015137,1547319788,1
1418742010.000000,94,-79.528090,43.593517,618815.738080,4827778.239916,1.400451,1547319779,1418741993.438634,1547319768,1
1418742010.000000,95,-79.521511,43.597161,619339.613826,4828192.372716,1.225314,1852079052,1418741992.622912,266717599,1
1418742010.000000,98,-79.531743,43.594743,618518.430019,4827909.226738,1.097462,1885335866,1418741993.827040,1885335889,1
1418742010.000000,99,-79.531728,43.594747,618519.619946,4827909.624005,1.319619,1885335866,1418741995.599098,1885335889,1
1418742010.000000,100,-79.525045,43.596783,619055.076936,4828145.376621,0.247747,1885535514,1418741996.116512,1885535518,1
1418742010.000000,101,-79.525014,43.596710,619057.710564,4828137.258149,1.815658,1885535514,1418741995.985095,1885535518,1
1418742010.000000,102,-79.527518,43.596120,618856.737226,4828068.142164,1.400285,1885550853,1418741995.002139,1885550889,1
1418742010.000000,103,-79.527499,43.596124,618858.250154,4828068.648486,1.375092,1885550853,1418741995.565149,1885550861,1
1418742010.000000,104,-79.527722,43.596082,618840.343752,4828063.617306,1.527360,1885550887,1418741998.848175,1885550871,1
1418742010.000000,105,-79.526808,43.596482,618913.315170,4828109.389098,1.227605,1905870646,1418741993.317848,1905870599,1
1418742010.000000,106,-79.523746,43.600187,619153.196250,4828525.228635,1.410369,298555726,1418741999.323781,3908623891,1
1418742010.000000,107,-79.523440,43.593109,619191.907655,4827739.591216,1.641876,859637427,1418741994.473759,859637144,1
1418742010.000000,108,-79.523857,43.594188,619156.049117,4827858.798900,1.466763,859638003,1418741994.630998,859638182,1
1418742010.000000,109,-79.523636,43.594630,619173.038611,4827908.193576,1.707187,859638248,1418741994.204742,859638307,1
1418742010.000000,110,-79.529704,43.592733,618686.932674,4827688.809722,0.565609,1547319748,1418741995.071413,1547319746,1
1418742020.000000,11,-79.534916,43.593049,618265.594267,4827716.505220,1.820092,247132139,1418742010.000000,247132234,1
1418742020.000000,12,-79.534880,43.593057,618268.481638,4827717.462038,2.124270,247132139,1418742010.000000,247132234,1
1418742020.000000,13,-79.535034,43.593022,618256.110372,4827713.362443,0.820986,247132139,1418742010.000000,247132234,1
1418742020.000000,14,-79.527878,43.593565,618832.740309,4827783.893458,1.755217,254794906,1418742010.000000,254794904,1
1418742020.000000,15,-79.527982,43.593610,618824.228783,4827788.680504,0.778683,254794906,1418742010.000000,254794904,1
1418742020.000000,16,-79.520040,43.592924,619466.714153,4827723.895088,1.017485,266717719,1418742015.000000,4597119146,1
1418742020.000000,17,-79.520062,43.592919,619464.938550,4827723.338234,1.389660,266717719,1418742015.000000,4597119146,1
1418742020.000000,18,-79.529277,43.594484,618717.969020,4827883.941425,1.487667,254794931,1418742015.000000,2153230512,1
1418742020.000000,19,-79.536218,43.592743,618161.093392,4827680.650175,1.077420,254794448,1418741997.590656,247132139,1
1418742020.000000,20,-79.529502,43.592371,618703.965124,4827648.949802,1.200081,254794729,1418741994.002337,254794785,1
1418742020.000000,21,-79.529489,43.593276,618703.270516,4827749.467240,1.058934,-2141736783,1418741997.431666,254794735,1
1418742020.000000,22,-79.528531,43.592689,618781.718232,4827685.592241,1.534526,254794784,1418741991.263109,2472519550,1
1418742020.000000,23,-79.525616,43.594760,619012.925356,4827919.872795,2.251149,266717410,1418741996.803942,266717409,1
1418742020.000000,24,-79.525525,43.595330,619019.214788,4827983.300529,1.254597,266717410,1418741999.594138,266717422,1
1418742020.000000,25,-79.524763,43.592485,619086.335652,4827668.418270,1.376518,266717438,1418741991.507836,266717439,1
1418742020.000000,26,-79.523417,43.592579,619194.754101,4827680.732856,2.746165,266717500,1418741990.154792,266717501,1
1418742020.000000,27,-79.523963,43.594157,619147.545671,4827855.215715,0.782195,266717491,1418741993.302929,266717492,1
1418742020.000000,28,-79.523560,43.593351,619181.673395,4827766.283685,1.737008,266717497,1418741997.756743,266717498,1
1418742020.000000,29,-79.523790,43.592703,619164.395635,4827694.034910,1.530503,266717439,1418741999.640336,266717438,1
1418742020.000000,30,-79.522731,43.594593,619246.182883,4827905.463851,1.260298,266717550,1418741997.342223,266717569,1
1418742020.000000,32,-79.526391,43.601125,618937.881668,4828625.606800,0.234602,298555729,1418741995.814277,4748923410,1
1418742020.000000,33,-79.530404,43.593991,618627.953162,4827827.607552,0.317202,373218239,1418741995.727266,373218246,1
1418742020.000000,34,-79.526985,43.592427,618907.053606,4827658.796959,2.490309,373218278,1418741993.869377,254794901,1
1418742020.000000,35,-79.530572,43.597219,618608.041688,4828185.863178,2.326404,662088897,1418741990.110426,298554873,1
1418742020.000000,36,-79.528608,43.596416,618768.205659,4828099.512648,1.395222,-2047691694,1418741998.023408,298555586,1
1418742020.000000,37,-79.530066,43.598983,618645.462237,4828382.426849,0.872528,1169414857,1418741993.253668,298555728,1
1418742020.000000,38,-79.526203,43.596318,618962.487680,4828092.015262,0.824941,734819047,1418741994.465344,734819445,1
1418742020.000000,39,-79.526278,43.596484,618956.125108,4828110.391366,1.027880,734819166,1418741999.587270,734819078,1
1418742020.000000,40,-79.524354,43.596747,619110.879286,4828142.315469,2.882554,734819495,1418741994.278101,734819375,1
1418742020.000000,41,-79.523792,43.596990,619155.809502,4828170.116771,0.632369,734819402,1418741995.080555,1551477987,1
1418742020.000000,42,-79.523449,43.593168,619191.030124,4827746.072017,0.432110,859637144,1418741990.004581,859637427,1
1418742020.000000,44,-79.522757,43.591108,619250.943548,4827518.344609,0.879404,859636872,1418741993.706277,859637642,1
1418742020.000000,45,-79.523629,43.592606,619177.609493,4827683.485726,0.927894,859637101,1418741991.800580,859637213,1
1418742020.000000,46,-79.523541,43.593452,619183.037442,4827777.509678,1.487336,859637427,1418741996.939162,859637208,1
1418742020.000000,47,-79.520651,43.592675,619417.860524,4827695.396931,1.681350,859637268,1418741993.468892,859637278,1
1418742020.000000,48,-79.520236,43.592764,619451.182991,4827705.921220,0.441989,859637268,1418741998.137132,859637278,1
1418742020.000000,49,-79.523741,43.593356,619167.085174,4827766.590305,1.133081,859637216,1418741992.380064,859637434,1
1418742020.000000,51,-79.527008,43.593284,618903.523261,4827753.949362,0.140750,859637464,1418741991.369453,859637269,1
1418742020.000000,52,-79.530712,43.592874,618605.312090,4827703.083525,1.715064,859637488,1418741991.158692,859637263,1
1418742020.000000,53,-79.524238,43.592694,619128.270053,4827692.334472,1.415398,859637522,1418741994.700833,859637172,1
1418742020.000000,54,-79.528059,43.594837,618815.624840,4827924.910705,1.390186,859638395,1418741992.483957,859638670,1
1418742020.000000,55,-79.522653,43.594969,619251.731762,4827947.303707,-0.139558,859639185,1418741999.811483,859638128,1
1418742020.000000,56,-79.525645,43.594359,619011.410876,4827875.202557,0.621015,859638130,1418741990.602046,859638706,1
1418742020.000000,57,-79.530548,43.597580,618609.319502,4828226.006811,0.234739,859638240,1418741994.239619,859638695,1
1418742017.163842,58,-79.526679,43.597683,618921.386603,4828242.909901,0.000000,859638619,1418741996.668297,-1,-1
1418742020.000000,59,-79.527884,43.594688,618830.055290,4827908.594963,1.647073,859638304,1418741993.883555,859638504,1
1418742020.000000,60,-79.529034,43.594451,618737.668071,4827880.616968,1.839004,859638491,1418741991.885869,859638798,1
1418742018.848700,61,-79.530393,43.594986,618626.924368,4827938.118127,0.000000,859638967,1418741996.584546,-1,-1
1418742020.000000,62,-79.522313,43.595187,619278.721069,4827971.946485,0.509578,859638363,1418741992.707146,859639208,1
1418742020.000000,63,-79.521848,43.596953,619312.781883,4828168.779146,1.839540,859638458,1418741995.826846,859638555,1
1418742015.331232,64,-79.524778,43.595541,619079.095227,4828007.758748,0.000000,859638466,1418741993.837667,-1,-1
1418742020.000000,66,-79.522076,43.596184,619295.926126,4828083.015766,1.399601,859638556,1418741990.552439,859638609,1
1418742020.000000,67,-79.529871,43.594532,618669.969867,4827888.474409,2.256019,859638601,1418741992.967414,859638254,1
1418742020.000000,68,-79.528112,43.595565,618809.919309,4828005.713577,0.253368,859638688,1418741996.736041,859638443,1
1418742020.000000,69,-79.526725,43.594057,618924.859946,4827840.185508,1.284531,859638776,1418741996.136311,859638799,1
1418742020.000000,70,-79.522802,43.597423,619234.813275,4828219.627916,1.285247,859638808,1418741998.208257,859638730,1
1418742020.000000,71,-79.525412,43.597302,619024.407022,4828202.445810,1.569829,859638873,1418741995.824499,859638811,1
1418742020.000000,72,-79.528977,43.595363,618740.434774,4827981.955200,1.968438,859638923,1418741991.114105,859638741,1
1418742020.000000,73,-79.527239,43.595228,618881.035809,4827969.510000,1.776716,859638987,1418741991.317631,859638464,1
1418742020.000000,74,-79.529594,43.597529,618686.410646,4828221.697492,0.233143,859639020,1418741998.990953,859638956,1
1418742020.000000,75,-79.522420,43.595495,619269.495536,4828006.052316,1.511304,859638363,1418741993.648107,859638481,1
1418742020.000000,76,-79.524870,43.595519,619071.709851,4828005.144164,0.319189,859639235,1418741994.880442,859638466,1
